z[μm], t[μm]
  -1.975571e+01,   2.242188e+01
  -1.976242e+01,   2.242500e+01
  -1.976903e+01,   2.242813e+01
  -1.977555e+01,   2.243125e+01
  -1.978198e+01,   2.243438e+01
  -1.978832e+01,   2.243750e+01
  -1.979456e+01,   2.244063e+01
  -1.980071e+01,   2.244375e+01
  -1.980677e+01,   2.244688e+01
  -1.981274e+01,   2.245000e+01
  -1.981861e+01,   2.245312e+01
  -1.982439e+01,   2.245625e+01
  -1.983007e+01,   2.245938e+01
  -1.983566e+01,   2.246250e+01
  -1.984116e+01,   2.246563e+01
  -1.984657e+01,   2.246875e+01
  -1.985188e+01,   2.247188e+01
  -1.985710e+01,   2.247500e+01
  -1.986223e+01,   2.247813e+01
  -1.986726e+01,   2.248125e+01
  -1.987220e+01,   2.248438e+01
  -1.987705e+01,   2.248750e+01
  -1.988180e+01,   2.249063e+01
  -1.988646e+01,   2.249375e+01
  -1.989102e+01,   2.249688e+01
  -1.989550e+01,   2.250000e+01
  -1.989987e+01,   2.250313e+01
  -1.990416e+01,   2.250625e+01
  -1.990835e+01,   2.250938e+01
  -1.991245e+01,   2.251250e+01
  -1.991646e+01,   2.251562e+01
  -1.992037e+01,   2.251875e+01
  -1.992418e+01,   2.252188e+01
  -1.992791e+01,   2.252500e+01
  -1.993154e+01,   2.252813e+01
  -1.993508e+01,   2.253125e+01
  -1.993852e+01,   2.253438e+01
  -1.994187e+01,   2.253750e+01
  -1.994512e+01,   2.254063e+01
  -1.994829e+01,   2.254375e+01
  -1.995136e+01,   2.254688e+01
  -1.995433e+01,   2.255000e+01
  -1.995721e+01,   2.255313e+01
  -1.996000e+01,   2.255625e+01
  -1.996269e+01,   2.255938e+01
  -1.996529e+01,   2.256250e+01
  -1.996780e+01,   2.256563e+01
  -1.997021e+01,   2.256875e+01
  -1.997253e+01,   2.257188e+01
  -1.997475e+01,   2.257500e+01
  -1.997688e+01,   2.257812e+01
  -1.997892e+01,   2.258125e+01
  -1.998086e+01,   2.258438e+01
  -1.998271e+01,   2.258750e+01
  -1.998447e+01,   2.259063e+01
  -1.998613e+01,   2.259375e+01
  -1.998769e+01,   2.259688e+01
  -1.998917e+01,   2.260000e+01
  -1.999055e+01,   2.260313e+01
  -1.999183e+01,   2.260625e+01
  -1.999303e+01,   2.260938e+01
  -1.999412e+01,   2.261250e+01
  -1.999513e+01,   2.261563e+01
  -1.999604e+01,   2.261875e+01
  -1.999685e+01,   2.262188e+01
  -1.999757e+01,   2.262500e+01
  -1.999820e+01,   2.262813e+01
  -1.999874e+01,   2.263125e+01
  -1.999918e+01,   2.263438e+01
  -1.999952e+01,   2.263750e+01
  -1.999978e+01,   2.264062e+01
  -1.999993e+01,   2.264375e+01
  -2.000000e+01,   2.264688e+01
  -1.999997e+01,   2.265000e+01
  -1.999985e+01,   2.265313e+01
  -1.999963e+01,   2.265625e+01
  -1.999932e+01,   2.265938e+01
  -1.999891e+01,   2.266250e+01
  -1.999841e+01,   2.266563e+01
  -1.999782e+01,   2.266875e+01
  -1.999713e+01,   2.267188e+01
  -1.999635e+01,   2.267500e+01
  -1.999547e+01,   2.267813e+01
  -1.999451e+01,   2.268125e+01
  -1.999344e+01,   2.268438e+01
  -1.999229e+01,   2.268750e+01
  -1.999103e+01,   2.269063e+01
  -1.998969e+01,   2.269375e+01
  -1.998825e+01,   2.269688e+01
  -1.998672e+01,   2.270000e+01
  -1.998509e+01,   2.270312e+01
  -1.998337e+01,   2.270625e+01
  -1.998156e+01,   2.270938e+01
  -1.997965e+01,   2.271250e+01
  -1.997765e+01,   2.271563e+01
  -1.997555e+01,   2.271875e+01
  -1.997336e+01,   2.272188e+01
  -1.997108e+01,   2.272500e+01
  -1.996870e+01,   2.272813e+01
  -1.996623e+01,   2.273125e+01
  -1.996367e+01,   2.273438e+01
  -1.996101e+01,   2.273750e+01
  -1.995825e+01,   2.274063e+01
  -1.995541e+01,   2.274375e+01
  -1.995247e+01,   2.274688e+01
  -1.994943e+01,   2.275000e+01
  -1.994631e+01,   2.275313e+01
  -1.994309e+01,   2.275625e+01
  -1.993977e+01,   2.275938e+01
  -1.993636e+01,   2.276250e+01
  -1.993286e+01,   2.276562e+01
  -1.992926e+01,   2.276875e+01
  -1.992557e+01,   2.277188e+01
  -1.992179e+01,   2.277500e+01
  -1.991792e+01,   2.277813e+01
  -1.991394e+01,   2.278125e+01
  -1.990988e+01,   2.278438e+01
  -1.990572e+01,   2.278750e+01
  -1.990147e+01,   2.279063e+01
  -1.989713e+01,   2.279375e+01
  -1.989269e+01,   2.279688e+01
  -1.988816e+01,   2.280000e+01
  -1.988353e+01,   2.280313e+01
  -1.987882e+01,   2.280625e+01
  -1.987401e+01,   2.280938e+01
  -1.986910e+01,   2.281250e+01
  -1.986410e+01,   2.281563e+01
  -1.985901e+01,   2.281875e+01
  -1.985383e+01,   2.282188e+01
  -1.984855e+01,   2.282500e+01
  -1.984318e+01,   2.282812e+01
  -1.983771e+01,   2.283125e+01
  -1.983215e+01,   2.283438e+01
  -1.982650e+01,   2.283750e+01
  -1.982076e+01,   2.284063e+01
  -1.981492e+01,   2.284375e+01
  -1.980899e+01,   2.284688e+01
  -1.980297e+01,   2.285000e+01
  -1.979685e+01,   2.285313e+01
  -1.979064e+01,   2.285625e+01
  -1.978434e+01,   2.285938e+01
  -1.977795e+01,   2.286250e+01
  -1.977146e+01,   2.286563e+01
  -1.976488e+01,   2.286875e+01
  -1.975820e+01,   2.287188e+01
  -1.975144e+01,   2.287500e+01
  -1.974458e+01,   2.287813e+01
  -1.973762e+01,   2.288125e+01
  -1.973058e+01,   2.288438e+01
  -1.972344e+01,   2.288750e+01
  -1.971621e+01,   2.289062e+01
  -1.970889e+01,   2.289375e+01
  -1.970147e+01,   2.289688e+01
  -1.969396e+01,   2.290000e+01
  -1.968636e+01,   2.290313e+01
  -1.967867e+01,   2.290625e+01
  -1.967089e+01,   2.290938e+01
  -1.966301e+01,   2.291250e+01
  -1.965504e+01,   2.291563e+01
  -1.964697e+01,   2.291875e+01
  -1.963882e+01,   2.292188e+01
  -1.963057e+01,   2.292500e+01
  -1.962223e+01,   2.292813e+01
  -1.961380e+01,   2.293125e+01
  -1.960528e+01,   2.293438e+01
  -1.959666e+01,   2.293750e+01
  -1.958795e+01,   2.294063e+01
  -1.957915e+01,   2.294375e+01
  -1.957026e+01,   2.294688e+01
  -1.956128e+01,   2.295000e+01
  -1.955220e+01,   2.295312e+01
  -1.954303e+01,   2.295625e+01
  -1.953377e+01,   2.295938e+01
  -1.952442e+01,   2.296250e+01
  -1.951498e+01,   2.296563e+01
  -1.950545e+01,   2.296875e+01
  -1.949582e+01,   2.297188e+01
  -1.948610e+01,   2.297500e+01
  -1.947629e+01,   2.297813e+01
  -1.946639e+01,   2.298125e+01
  -1.945640e+01,   2.298438e+01
  -1.944632e+01,   2.298750e+01
  -1.943614e+01,   2.299063e+01
  -1.942587e+01,   2.299375e+01
  -1.941552e+01,   2.299688e+01
  -1.940507e+01,   2.300000e+01
  -1.939453e+01,   2.300313e+01
  -1.938390e+01,   2.300625e+01
  -1.937317e+01,   2.300938e+01
  -1.936236e+01,   2.301250e+01
  -1.935146e+01,   2.301562e+01
  -1.934046e+01,   2.301875e+01
  -1.932938e+01,   2.302188e+01
  -1.931820e+01,   2.302500e+01
  -1.930693e+01,   2.302813e+01
  -1.929557e+01,   2.303125e+01
  -1.928412e+01,   2.303438e+01
  -1.927258e+01,   2.303750e+01
  -1.926095e+01,   2.304063e+01
  -1.924923e+01,   2.304375e+01
  -1.923742e+01,   2.304688e+01
  -1.922552e+01,   2.305000e+01
  -1.921353e+01,   2.305313e+01
  -1.920145e+01,   2.305625e+01
  -1.918928e+01,   2.305938e+01
  -1.917701e+01,   2.306250e+01
  -1.916466e+01,   2.306563e+01
  -1.915222e+01,   2.306875e+01
  -1.913969e+01,   2.307188e+01
  -1.912706e+01,   2.307500e+01
  -1.911435e+01,   2.307812e+01
  -1.910155e+01,   2.308125e+01
  -1.908866e+01,   2.308438e+01
  -1.907568e+01,   2.308750e+01
  -1.906261e+01,   2.309063e+01
  -1.904945e+01,   2.309375e+01
  -1.903620e+01,   2.309688e+01
  -1.902286e+01,   2.310000e+01
  -1.900943e+01,   2.310313e+01
  -1.899591e+01,   2.310625e+01
  -1.898230e+01,   2.310938e+01
  -1.896861e+01,   2.311250e+01
  -1.895482e+01,   2.311563e+01
  -1.894095e+01,   2.311875e+01
  -1.892698e+01,   2.312188e+01
  -1.891293e+01,   2.312500e+01
  -1.889879e+01,   2.312813e+01
  -1.888456e+01,   2.313125e+01
  -1.887024e+01,   2.313438e+01
  -1.885583e+01,   2.313750e+01
  -1.884134e+01,   2.314062e+01
  -1.882675e+01,   2.314375e+01
  -1.881208e+01,   2.314688e+01
  -1.879732e+01,   2.315000e+01
  -1.878247e+01,   2.315313e+01
  -1.876753e+01,   2.315625e+01
  -1.875250e+01,   2.315938e+01
  -1.873739e+01,   2.316250e+01
  -1.872219e+01,   2.316563e+01
  -1.870690e+01,   2.316875e+01
  -1.869152e+01,   2.317188e+01
  -1.867605e+01,   2.317500e+01
  -1.866050e+01,   2.317813e+01
  -1.864486e+01,   2.318125e+01
  -1.862913e+01,   2.318438e+01
  -1.861331e+01,   2.318750e+01
  -1.859741e+01,   2.319063e+01
  -1.858142e+01,   2.319375e+01
  -1.856534e+01,   2.319688e+01
  -1.854917e+01,   2.320000e+01
  -1.853292e+01,   2.320312e+01
  -1.851658e+01,   2.320625e+01
  -1.850015e+01,   2.320938e+01
  -1.848364e+01,   2.321250e+01
  -1.846704e+01,   2.321563e+01
  -1.845035e+01,   2.321875e+01
  -1.843358e+01,   2.322188e+01
  -1.841671e+01,   2.322500e+01
  -1.839977e+01,   2.322813e+01
  -1.838273e+01,   2.323125e+01
  -1.836561e+01,   2.323438e+01
  -1.834841e+01,   2.323750e+01
  -1.833111e+01,   2.324063e+01
  -1.831374e+01,   2.324375e+01
  -1.829627e+01,   2.324688e+01
  -1.827872e+01,   2.325000e+01
  -1.826108e+01,   2.325313e+01
  -1.824336e+01,   2.325625e+01
  -1.822555e+01,   2.325938e+01
  -1.820766e+01,   2.326250e+01
  -1.818968e+01,   2.326562e+01
  -1.817162e+01,   2.326875e+01
  -1.815347e+01,   2.327188e+01
  -1.813523e+01,   2.327500e+01
  -1.811691e+01,   2.327813e+01
  -1.809850e+01,   2.328125e+01
  -1.808001e+01,   2.328438e+01
  -1.806144e+01,   2.328750e+01
  -1.804278e+01,   2.329063e+01
  -1.802403e+01,   2.329375e+01
  -1.800520e+01,   2.329688e+01
  -1.798629e+01,   2.330000e+01
  -1.796729e+01,   2.330313e+01
  -1.794821e+01,   2.330625e+01
  -1.792904e+01,   2.330938e+01
  -1.790979e+01,   2.331250e+01
  -1.789045e+01,   2.331563e+01
  -1.787103e+01,   2.331875e+01
  -1.785153e+01,   2.332188e+01
  -1.783194e+01,   2.332500e+01
  -1.781227e+01,   2.332812e+01
  -1.779251e+01,   2.333125e+01
  -1.777267e+01,   2.333438e+01
  -1.775275e+01,   2.333750e+01
  -1.773274e+01,   2.334063e+01
  -1.771266e+01,   2.334375e+01
  -1.769248e+01,   2.334688e+01
  -1.767223e+01,   2.335000e+01
  -1.765189e+01,   2.335313e+01
  -1.763147e+01,   2.335625e+01
  -1.761096e+01,   2.335938e+01
  -1.759038e+01,   2.336250e+01
  -1.756971e+01,   2.336563e+01
  -1.754895e+01,   2.336875e+01
  -1.752812e+01,   2.337188e+01
  -1.750720e+01,   2.337500e+01
  -1.748620e+01,   2.337813e+01
  -1.746512e+01,   2.338125e+01
  -1.744396e+01,   2.338438e+01
  -1.742271e+01,   2.338750e+01
  -1.740139e+01,   2.339062e+01
  -1.737998e+01,   2.339375e+01
  -1.735849e+01,   2.339688e+01
  -1.733692e+01,   2.340000e+01
  -1.731526e+01,   2.340313e+01
  -1.729353e+01,   2.340625e+01
  -1.727171e+01,   2.340938e+01
  -1.724981e+01,   2.341250e+01
  -1.722784e+01,   2.341563e+01
  -1.720578e+01,   2.341875e+01
  -1.718364e+01,   2.342188e+01
  -1.716141e+01,   2.342500e+01
  -1.713911e+01,   2.342813e+01
  -1.711673e+01,   2.343125e+01
  -1.709427e+01,   2.343438e+01
  -1.707173e+01,   2.343750e+01
  -1.704910e+01,   2.344063e+01
  -1.702640e+01,   2.344375e+01
  -1.700362e+01,   2.344688e+01
  -1.698075e+01,   2.345000e+01
  -1.695781e+01,   2.345312e+01
  -1.693479e+01,   2.345625e+01
  -1.691169e+01,   2.345938e+01
  -1.688851e+01,   2.346250e+01
  -1.686525e+01,   2.346563e+01
  -1.684191e+01,   2.346875e+01
  -1.681849e+01,   2.347188e+01
  -1.679499e+01,   2.347500e+01
  -1.677141e+01,   2.347813e+01
  -1.674776e+01,   2.348125e+01
  -1.672402e+01,   2.348438e+01
  -1.670021e+01,   2.348750e+01
  -1.667632e+01,   2.349063e+01
  -1.665235e+01,   2.349375e+01
  -1.662830e+01,   2.349688e+01
  -1.660417e+01,   2.350000e+01
  -1.657997e+01,   2.350313e+01
  -1.655569e+01,   2.350625e+01
  -1.653133e+01,   2.350938e+01
  -1.650689e+01,   2.351250e+01
  -1.648238e+01,   2.351562e+01
  -1.645778e+01,   2.351875e+01
  -1.643311e+01,   2.352188e+01
  -1.640837e+01,   2.352500e+01
  -1.638354e+01,   2.352813e+01
  -1.635864e+01,   2.353125e+01
  -1.633366e+01,   2.353438e+01
  -1.630861e+01,   2.353750e+01
  -1.628348e+01,   2.354063e+01
  -1.625827e+01,   2.354375e+01
  -1.623299e+01,   2.354688e+01
  -1.620763e+01,   2.355000e+01
  -1.618219e+01,   2.355313e+01
  -1.615668e+01,   2.355625e+01
  -1.613109e+01,   2.355938e+01
  -1.610543e+01,   2.356250e+01
  -1.607969e+01,   2.356563e+01
  -1.605387e+01,   2.356875e+01
  -1.602798e+01,   2.357188e+01
  -1.600201e+01,   2.357500e+01
  -1.597597e+01,   2.357812e+01
  -1.594986e+01,   2.358125e+01
  -1.592366e+01,   2.358438e+01
  -1.589740e+01,   2.358750e+01
  -1.587106e+01,   2.359063e+01
  -1.584464e+01,   2.359375e+01
  -1.581815e+01,   2.359688e+01
  -1.579159e+01,   2.360000e+01
  -1.576495e+01,   2.360313e+01
  -1.573824e+01,   2.360625e+01
  -1.571145e+01,   2.360938e+01
  -1.568459e+01,   2.361250e+01
  -1.565766e+01,   2.361563e+01
  -1.563065e+01,   2.361875e+01
  -1.560357e+01,   2.362188e+01
  -1.557642e+01,   2.362500e+01
  -1.554919e+01,   2.362813e+01
  -1.552189e+01,   2.363125e+01
  -1.549452e+01,   2.363438e+01
  -1.546707e+01,   2.363750e+01
  -1.543955e+01,   2.364062e+01
  -1.541196e+01,   2.364375e+01
  -1.538430e+01,   2.364688e+01
  -1.535656e+01,   2.365000e+01
  -1.532875e+01,   2.365313e+01
  -1.530087e+01,   2.365625e+01
  -1.527292e+01,   2.365938e+01
  -1.524490e+01,   2.366250e+01
  -1.521680e+01,   2.366563e+01
  -1.518864e+01,   2.366875e+01
  -1.516040e+01,   2.367188e+01
  -1.513209e+01,   2.367500e+01
  -1.510371e+01,   2.367813e+01
  -1.507526e+01,   2.368125e+01
  -1.504673e+01,   2.368438e+01
  -1.501814e+01,   2.368750e+01
  -1.498948e+01,   2.369063e+01
  -1.496074e+01,   2.369375e+01
  -1.493194e+01,   2.369688e+01
  -1.490307e+01,   2.370000e+01
  -1.487412e+01,   2.370312e+01
  -1.484511e+01,   2.370625e+01
  -1.481602e+01,   2.370938e+01
  -1.478687e+01,   2.371250e+01
  -1.475765e+01,   2.371563e+01
  -1.472836e+01,   2.371875e+01
  -1.469899e+01,   2.372188e+01
  -1.466956e+01,   2.372500e+01
  -1.464006e+01,   2.372813e+01
  -1.461050e+01,   2.373125e+01
  -1.458086e+01,   2.373438e+01
  -1.455115e+01,   2.373750e+01
  -1.452138e+01,   2.374063e+01
  -1.449154e+01,   2.374375e+01
  -1.446163e+01,   2.374688e+01
  -1.443165e+01,   2.375000e+01
  -1.440160e+01,   2.375313e+01
  -1.437149e+01,   2.375625e+01
  -1.434131e+01,   2.375938e+01
  -1.431106e+01,   2.376250e+01
  -1.428075e+01,   2.376562e+01
  -1.425036e+01,   2.376875e+01
  -1.421991e+01,   2.377188e+01
  -1.418940e+01,   2.377500e+01
  -1.415882e+01,   2.377813e+01
  -1.412817e+01,   2.378125e+01
  -1.409745e+01,   2.378438e+01
  -1.406667e+01,   2.378750e+01
  -1.403582e+01,   2.379063e+01
  -1.400491e+01,   2.379375e+01
  -1.397393e+01,   2.379688e+01
  -1.394288e+01,   2.380000e+01
  -1.391177e+01,   2.380313e+01
  -1.388059e+01,   2.380625e+01
  -1.384935e+01,   2.380938e+01
  -1.381804e+01,   2.381250e+01
  -1.378667e+01,   2.381563e+01
  -1.375524e+01,   2.381875e+01
  -1.372374e+01,   2.382188e+01
  -1.369217e+01,   2.382500e+01
  -1.366054e+01,   2.382812e+01
  -1.362885e+01,   2.383125e+01
  -1.359709e+01,   2.383438e+01
  -1.356527e+01,   2.383750e+01
  -1.353338e+01,   2.384063e+01
  -1.350143e+01,   2.384375e+01
  -1.346942e+01,   2.384688e+01
  -1.343734e+01,   2.385000e+01
  -1.340520e+01,   2.385313e+01
  -1.337300e+01,   2.385625e+01
  -1.334074e+01,   2.385938e+01
  -1.330841e+01,   2.386250e+01
  -1.327602e+01,   2.386563e+01
  -1.324357e+01,   2.386875e+01
  -1.321105e+01,   2.387188e+01
  -1.317848e+01,   2.387500e+01
  -1.314584e+01,   2.387813e+01
  -1.311314e+01,   2.388125e+01
  -1.308038e+01,   2.388438e+01
  -1.304755e+01,   2.388750e+01
  -1.301467e+01,   2.389062e+01
  -1.298172e+01,   2.389375e+01
  -1.294871e+01,   2.389688e+01
  -1.291565e+01,   2.390000e+01
  -1.288252e+01,   2.390313e+01
  -1.284933e+01,   2.390625e+01
  -1.281608e+01,   2.390938e+01
  -1.278277e+01,   2.391250e+01
  -1.274940e+01,   2.391563e+01
  -1.271597e+01,   2.391875e+01
  -1.268248e+01,   2.392188e+01
  -1.264893e+01,   2.392500e+01
  -1.261533e+01,   2.392813e+01
  -1.258166e+01,   2.393125e+01
  -1.254793e+01,   2.393438e+01
  -1.251415e+01,   2.393750e+01
  -1.248030e+01,   2.394063e+01
  -1.244640e+01,   2.394375e+01
  -1.241244e+01,   2.394688e+01
  -1.237842e+01,   2.395000e+01
  -1.234434e+01,   2.395312e+01
  -1.231021e+01,   2.395625e+01
  -1.227601e+01,   2.395938e+01
  -1.224176e+01,   2.396250e+01
  -1.220745e+01,   2.396563e+01
  -1.217309e+01,   2.396875e+01
  -1.213866e+01,   2.397188e+01
  -1.210418e+01,   2.397500e+01
  -1.206964e+01,   2.397813e+01
  -1.203505e+01,   2.398125e+01
  -1.200040e+01,   2.398438e+01
  -1.196569e+01,   2.398750e+01
  -1.193093e+01,   2.399063e+01
  -1.189611e+01,   2.399375e+01
  -1.186124e+01,   2.399688e+01
  -1.182631e+01,   2.400000e+01
  -1.179132e+01,   2.400313e+01
  -1.175628e+01,   2.400625e+01
  -1.172118e+01,   2.400938e+01
  -1.168603e+01,   2.401250e+01
  -1.165082e+01,   2.401562e+01
  -1.161556e+01,   2.401875e+01
  -1.158024e+01,   2.402188e+01
  -1.154487e+01,   2.402500e+01
  -1.150945e+01,   2.402813e+01
  -1.147397e+01,   2.403125e+01
  -1.143844e+01,   2.403438e+01
  -1.140285e+01,   2.403750e+01
  -1.136721e+01,   2.404063e+01
  -1.133152e+01,   2.404375e+01
  -1.129577e+01,   2.404688e+01
  -1.125997e+01,   2.405000e+01
  -1.122412e+01,   2.405313e+01
  -1.118821e+01,   2.405625e+01
  -1.115226e+01,   2.405938e+01
  -1.111624e+01,   2.406250e+01
  -1.108018e+01,   2.406563e+01
  -1.104407e+01,   2.406875e+01
  -1.100790e+01,   2.407188e+01
  -1.097168e+01,   2.407500e+01
  -1.093541e+01,   2.407812e+01
  -1.089909e+01,   2.408125e+01
  -1.086272e+01,   2.408438e+01
  -1.082630e+01,   2.408750e+01
  -1.078982e+01,   2.409063e+01
  -1.075330e+01,   2.409375e+01
  -1.071672e+01,   2.409688e+01
  -1.068010e+01,   2.410000e+01
  -1.064342e+01,   2.410313e+01
  -1.060669e+01,   2.410625e+01
  -1.056992e+01,   2.410938e+01
  -1.053309e+01,   2.411250e+01
  -1.049622e+01,   2.411563e+01
  -1.045929e+01,   2.411875e+01
  -1.042232e+01,   2.412188e+01
  -1.038530e+01,   2.412500e+01
  -1.034823e+01,   2.412813e+01
  -1.031111e+01,   2.413125e+01
  -1.027394e+01,   2.413438e+01
  -1.023672e+01,   2.413750e+01
  -1.019946e+01,   2.414062e+01
  -1.016215e+01,   2.414375e+01
  -1.012479e+01,   2.414688e+01
  -1.008738e+01,   2.415000e+01
  -1.004992e+01,   2.415313e+01
  -1.001242e+01,   2.415625e+01
  -9.974871e+00,   2.415938e+01
  -9.937274e+00,   2.416250e+01
  -9.899631e+00,   2.416563e+01
  -9.861942e+00,   2.416875e+01
  -9.824206e+00,   2.417188e+01
  -9.786424e+00,   2.417500e+01
  -9.748596e+00,   2.417813e+01
  -9.710723e+00,   2.418125e+01
  -9.672803e+00,   2.418438e+01
  -9.634839e+00,   2.418750e+01
  -9.596829e+00,   2.419063e+01
  -9.558773e+00,   2.419375e+01
  -9.520673e+00,   2.419688e+01
  -9.482529e+00,   2.420000e+01
  -9.444339e+00,   2.420312e+01
  -9.406106e+00,   2.420625e+01
  -9.367828e+00,   2.420938e+01
  -9.329506e+00,   2.421250e+01
  -9.291140e+00,   2.421563e+01
  -9.252731e+00,   2.421875e+01
  -9.214278e+00,   2.422188e+01
  -9.175782e+00,   2.422500e+01
  -9.137243e+00,   2.422813e+01
  -9.098661e+00,   2.423125e+01
  -9.060036e+00,   2.423438e+01
  -9.021369e+00,   2.423750e+01
  -8.982659e+00,   2.424063e+01
  -8.943907e+00,   2.424375e+01
  -8.905113e+00,   2.424688e+01
  -8.866277e+00,   2.425000e+01
  -8.827399e+00,   2.425313e+01
  -8.788480e+00,   2.425625e+01
  -8.749520e+00,   2.425938e+01
  -8.710519e+00,   2.426250e+01
  -8.671476e+00,   2.426562e+01
  -8.632393e+00,   2.426875e+01
  -8.593270e+00,   2.427188e+01
  -8.554106e+00,   2.427500e+01
  -8.514902e+00,   2.427813e+01
  -8.475658e+00,   2.428125e+01
  -8.436374e+00,   2.428438e+01
  -8.397050e+00,   2.428750e+01
  -8.357687e+00,   2.429063e+01
  -8.318285e+00,   2.429375e+01
  -8.278843e+00,   2.429688e+01
  -8.239363e+00,   2.430000e+01
  -8.199844e+00,   2.430313e+01
  -8.160286e+00,   2.430625e+01
  -8.120691e+00,   2.430938e+01
  -8.081057e+00,   2.431250e+01
  -8.041385e+00,   2.431563e+01
  -8.001675e+00,   2.431875e+01
  -7.961928e+00,   2.432188e+01
  -7.922143e+00,   2.432500e+01
  -7.882321e+00,   2.432812e+01
  -7.842462e+00,   2.433125e+01
  -7.802566e+00,   2.433438e+01
  -7.762634e+00,   2.433750e+01
  -7.722665e+00,   2.434063e+01
  -7.682659e+00,   2.434375e+01
  -7.642618e+00,   2.434688e+01
  -7.602541e+00,   2.435000e+01
  -7.562428e+00,   2.435313e+01
  -7.522280e+00,   2.435625e+01
  -7.482096e+00,   2.435938e+01
  -7.441877e+00,   2.436250e+01
  -7.401623e+00,   2.436563e+01
  -7.361334e+00,   2.436875e+01
  -7.321011e+00,   2.437188e+01
  -7.280653e+00,   2.437500e+01
  -7.240261e+00,   2.437813e+01
  -7.199836e+00,   2.438125e+01
  -7.159376e+00,   2.438438e+01
  -7.118883e+00,   2.438750e+01
  -7.078356e+00,   2.439062e+01
  -7.037796e+00,   2.439375e+01
  -6.997203e+00,   2.439688e+01
  -6.956577e+00,   2.440000e+01
  -6.915918e+00,   2.440313e+01
  -6.875227e+00,   2.440625e+01
  -6.834503e+00,   2.440938e+01
  -6.793748e+00,   2.441250e+01
  -6.752960e+00,   2.441563e+01
  -6.712141e+00,   2.441875e+01
  -6.671291e+00,   2.442188e+01
  -6.630408e+00,   2.442500e+01
  -6.589495e+00,   2.442813e+01
  -6.548551e+00,   2.443125e+01
  -6.507576e+00,   2.443438e+01
  -6.466571e+00,   2.443750e+01
  -6.425535e+00,   2.444063e+01
  -6.384469e+00,   2.444375e+01
  -6.343373e+00,   2.444688e+01
  -6.302247e+00,   2.445000e+01
  -6.261091e+00,   2.445312e+01
  -6.219906e+00,   2.445625e+01
  -6.178692e+00,   2.445938e+01
  -6.137449e+00,   2.446250e+01
  -6.096177e+00,   2.446563e+01
  -6.054877e+00,   2.446875e+01
  -6.013548e+00,   2.447188e+01
  -5.972190e+00,   2.447500e+01
  -5.930805e+00,   2.447813e+01
  -5.889392e+00,   2.448125e+01
  -5.847951e+00,   2.448438e+01
  -5.806483e+00,   2.448750e+01
  -5.764987e+00,   2.449063e+01
  -5.723464e+00,   2.449375e+01
  -5.681915e+00,   2.449688e+01
  -5.640338e+00,   2.450000e+01
  -5.598736e+00,   2.450313e+01
